===== Class Prior Probabilities =====
P(RSV=False) = 0.9826990810320892
P(RSV=True) = 0.017300918967910695

===== Conditional Probabilities =====
P(AGE=Not Mentioned | RSV=False) = 8.171937566396992E-5
P(Carbon dioxide=Not Mentioned | RSV=False) = 0.9918980130285554
P(Carbon dioxide=Normal | RSV=False) = 0.004763127787246958
P(Carbon dioxide=High | RSV=True) = 0.01455989410986102
P(Carbon dioxide=Low | RSV=True) = 0.001985440105890139
P(Carbon dioxide=Not Mentioned | RSV=True) = 0.9649238914626076
P(Carbon dioxide=Normal | RSV=True) = 0.018530774321641297
P(Carbon dioxide=High | RSV=False) = 0.004529641131009363
P(Carbon dioxide=Low | RSV=False) = 0.01112563916972145
P(Carbon dioxide=Not Mentioned | RSV=False) = 0.9732774521936072
P(Carbon dioxide=Normal | RSV=False) = 0.01106726750566205
P(Carbon dioxide=High | RSV=True) = 0.054268696227663796
P(Carbon dioxide=Low | RSV=True) = 0.07015221707478492
P(Carbon dioxide=Not Mentioned | RSV=True) = 0.7743216412971542
P(Carbon dioxide=Normal | RSV=True) = 0.10125744540039709
P(Carbon dioxide=High | RSV=False) = 0.0025216558873660372
P(Carbon dioxide=Low | RSV=False) = 0.014838077003899228
P(Carbon dioxide=Not Mentioned | RSV=False) = 0.801477970533984
P(Carbon dioxide=Normal | RSV=False) = 0.18116229657475075
P(Carbon dioxide=High | RSV=True) = 0.009927200529450696
P(Carbon dioxide=Low | RSV=True) = 0.05294506949040371
P(Carbon dioxide=Not Mentioned | RSV=True) = 0.4923891462607545
P(Carbon dioxide=Normal | RSV=True) = 0.4447385837193911
P(Carboxyhemoglobin/Hemoglobin.total=High | RSV=False) = 0.008872492937028648
P(Carboxyhemoglobin/Hemoglobin.total=Low | RSV=False) = 1.1674332811879801E-5
P(Carboxyhemoglobin/Hemoglobin.total=Not Mentioned | RSV=False) = 0.9898433304536646
P(Carboxyhemoglobin/Hemoglobin.total=Normal | RSV=False) = 0.0012725022764948984
P(Carboxyhemoglobin/Hemoglobin.total=High | RSV=True) = 0.01985440105890139
P(Carboxyhemoglobin/Hemoglobin.total=Low | RSV=True) = 0.0013236267372600927
P(Carboxyhemoglobin/Hemoglobin.total=Not Mentioned | RSV=True) = 0.9642620780939775
P(Carboxyhemoglobin/Hemoglobin.total=Normal | RSV=True) = 0.01455989410986102
P(Hematocrit=High | RSV=False) = 6.420883046533891E-4
P(Hematocrit=Low | RSV=False) = 0.00643255737934577
P(Hematocrit=Not Mentioned | RSV=False) = 0.9827570104368535
P(Hematocrit=Normal | RSV=False) = 0.010168343879147307
P(Hematocrit=High | RSV=True) = 0.007941760423560556
P(Hematocrit=Low | RSV=True) = 0.04698874917273329
P(Hematocrit=Not Mentioned | RSV=True) = 0.8186631369953673
P(Hematocrit=Normal | RSV=True) = 0.12640635340833886
P(Chloride=High | RSV=False) = 0.06882019192603142
P(Chloride=Low | RSV=False) = 0.015480165308552616
P(Chloride=Not Mentioned | RSV=False) = 0.6245884797683813
P(Chloride=Normal | RSV=False) = 0.2911111629970347
P(Chloride=High | RSV=True) = 0.11978821972203839
P(Chloride=Low | RSV=True) = 0.013898080741230973
P(Chloride=Not Mentioned | RSV=True) = 0.4010589013898081
P(Chloride=Normal | RSV=True) = 0.46525479814692255
P(Creatinine=High | RSV=False) = 0.03936585024165869
P(Creatinine=Low | RSV=False) = 0.00946788391043452
P(Creatinine=Not Mentioned | RSV=False) = 0.6072987928739872
P(Creatinine=Normal | RSV=False) = 0.34386747297391956
P(Creatinine=High | RSV=True) = 0.04632693580410324
P(Creatinine=Low | RSV=True) = 0.022501654533421574
P(Creatinine=Not Mentioned | RSV=True) = 0.456651224354732
P(Creatinine=Normal | RSV=True) = 0.4745201853077432
P(Globulin=High | RSV=False) = 0.022438067664432976
P(Globulin=Low | RSV=False) = 1.0506899530691821E-4
P(Globulin=Not Mentioned | RSV=False) = 0.9012468187443088
P(Globulin=Normal | RSV=False) = 0.07621004459595133
P(Globulin=High | RSV=True) = 0.0066181336863004635
P(Globulin=Low | RSV=True) = 6.618133686300463E-4
P(Globulin=Not Mentioned | RSV=True) = 0.9563203176704169
P(Globulin=Normal | RSV=True) = 0.036399735274652546
P(Glucose=High | RSV=False) = 0.06903032991664526
P(Glucose=Low | RSV=False) = 0.0015293375983562538
P(Glucose=Not Mentioned | RSV=False) = 0.8717224310630648
P(Glucose=Normal | RSV=False) = 0.05771790142193373
P(Glucose=High | RSV=True) = 0.20648577101257445
P(Glucose=Low | RSV=True) = 0.004632693580410324
P(Glucose=Not Mentioned | RSV=True) = 0.5519523494374586
P(Glucose=Normal | RSV=True) = 0.2369291859695566
P(Glucose=High | RSV=False) = 5.720423077821103E-4
P(Glucose=Low | RSV=False) = 1.7511499217819703E-4
P(Glucose=Not Mentioned | RSV=False) = 0.9960540755095846
P(Glucose=Normal | RSV=False) = 0.0031987671904550653
P(Glucose=High | RSV=True) = 0.004632693580410324
P(Glucose=Low | RSV=True) = 0.0026472534745201853
P(Glucose=Not Mentioned | RSV=True) = 0.9583057577763071
P(Glucose=Normal | RSV=True) = 0.03441429516876241
P(Glucose=High | RSV=False) = 0.16736323519110882
P(Glucose=Low | RSV=False) = 0.004389549137266805
P(Glucose=Not Mentioned | RSV=False) = 0.6062831259193537
P(Glucose=Normal | RSV=False) = 0.22196408975227067
P(Glucose=High | RSV=True) = 0.1502316346790205
P(Glucose=Low | RSV=True) = 0.005956320317670417
P(Glucose=Not Mentioned | RSV=True) = 0.385837193911317
P(Glucose=Normal | RSV=True) = 0.45797485109199204
P(IgG=High | RSV=False) = 3.268813187326344E-4
P(IgG=Low | RSV=False) = 6.537626374652688E-4
P(IgG=Not Mentioned | RSV=False) = 0.9969646734689113
P(IgG=Normal | RSV=False) = 0.002054682574890845
P(IgG=High | RSV=True) = 0.001985440105890139
P(IgG=Low | RSV=True) = 0.00727994705493051
P(IgG=Not Mentioned | RSV=True) = 0.985440105890139
P(IgG=Normal | RSV=True) = 0.005294506949040371
P(Methemoglobin/Hemoglobin.total=High | RSV=False) = 0.002113054238950244
P(Methemoglobin/Hemoglobin.total=Low | RSV=False) = 1.1674332811879801E-5
P(Methemoglobin/Hemoglobin.total=Not Mentioned | RSV=False) = 0.9970347194657825
P(Methemoglobin/Hemoglobin.total=Normal | RSV=False) = 8.405519624553457E-4
P(Methemoglobin/Hemoglobin.total=High | RSV=True) = 0.011250827266710787
P(Methemoglobin/Hemoglobin.total=Low | RSV=True) = 6.618133686300463E-4
P(Methemoglobin/Hemoglobin.total=Not Mentioned | RSV=True) = 0.9814692256783587
P(Methemoglobin/Hemoglobin.total=Normal | RSV=True) = 0.0066181336863004635
P(Methemoglobin/Hemoglobin.total=High | RSV=False) = 1.7511499217819703E-4
P(Methemoglobin/Hemoglobin.total=Low | RSV=False) = 5.8371664059399E-5
P(Methemoglobin/Hemoglobin.total=Not Mentioned | RSV=False) = 0.9902752807677041
P(Methemoglobin/Hemoglobin.total=Normal | RSV=False) = 0.009491232576058278
P(Methemoglobin/Hemoglobin.total=High | RSV=True) = 0.001985440105890139
P(Methemoglobin/Hemoglobin.total=Low | RSV=True) = 0.0013236267372600927
P(Methemoglobin/Hemoglobin.total=Not Mentioned | RSV=True) = 0.9735274652547982
P(Methemoglobin/Hemoglobin.total=Normal | RSV=True) = 0.02316346790205162
P(Oxygen=High | RSV=False) = 0.0026150505498610753
P(Oxygen=Low | RSV=False) = 8.989236265147446E-4
P(Oxygen=Not Mentioned | RSV=False) = 0.9942328795909314
P(Oxygen=Normal | RSV=False) = 0.002253146232692802
P(Oxygen=High | RSV=True) = 0.010589013898080741
P(Oxygen=Low | RSV=True) = 0.003970880211780278
P(Oxygen=Not Mentioned | RSV=True) = 0.9761747187293184
P(Oxygen=Normal | RSV=True) = 0.009265387160820648
P(Oxygen=High | RSV=False) = 0.01050689953069182
P(Oxygen=Low | RSV=False) = 6.070653062177497E-4
P(Oxygen=Not Mentioned | RSV=False) = 0.9832356580821406
P(Oxygen=Normal | RSV=False) = 0.005650377080949824
P(Oxygen=High | RSV=True) = 0.06154864328259431
P(Oxygen=Low | RSV=True) = 0.009927200529450696
P(Oxygen=Not Mentioned | RSV=True) = 0.8821972203838517
P(Oxygen=Normal | RSV=True) = 0.04632693580410324
P(Oxygen saturation=High | RSV=False) = 7.471572999603073E-4
P(Oxygen saturation=Low | RSV=False) = 0.0017978472530294893
P(Oxygen saturation=Not Mentioned | RSV=False) = 0.9961941675033272
P(Oxygen saturation=Normal | RSV=False) = 0.0012608279436830186
P(Oxygen saturation=High | RSV=True) = 0.013898080741230973
P(Oxygen saturation=Low | RSV=True) = 0.01455989410986102
P(Oxygen saturation=Not Mentioned | RSV=True) = 0.9536730641958967
P(Oxygen saturation=Normal | RSV=True) = 0.01786896095301125
P(Oxyhemoglobin/Hemoglobin.total=High | RSV=False) = 9.339466249503841E-5
P(Oxyhemoglobin/Hemoglobin.total=Low | RSV=False) = 4.5529897966331225E-4
P(Oxyhemoglobin/Hemoglobin.total=Not Mentioned | RSV=False) = 0.9978752714282378
P(Oxyhemoglobin/Hemoglobin.total=Normal | RSV=False) = 0.0015760349296037731
P(Oxyhemoglobin/Hemoglobin.total=High | RSV=True) = 6.618133686300463E-4
P(Oxyhemoglobin/Hemoglobin.total=Low | RSV=True) = 0.0026472534745201853
P(Oxyhemoglobin/Hemoglobin.total=Not Mentioned | RSV=True) = 0.985440105890139
P(Oxyhemoglobin/Hemoglobin.total=Normal | RSV=True) = 0.011250827266710787
P(pH=High | RSV=False) = 0.0015993835952275326
P(pH=Low | RSV=False) = 0.0024399355576828785
P(pH=Not Mentioned | RSV=False) = 0.9918513156973079
P(pH=Normal | RSV=False) = 0.00410936514978169
P(pH=High | RSV=True) = 0.004632693580410324
P(pH=Low | RSV=True) = 0.015221707478491065
P(pH=Not Mentioned | RSV=True) = 0.9490403706154864
P(pH=Normal | RSV=True) = 0.031105228325612178
P(pH=High | RSV=False) = 0.004984940110672675
P(pH=Low | RSV=False) = 0.0046814074575638005
P(pH=Not Mentioned | RSV=False) = 0.9752270657731911
P(pH=Normal | RSV=False) = 0.015106586658572462
P(pH=High | RSV=True) = 0.027796161482461945
P(pH=Low | RSV=True) = 0.04698874917273329
P(pH=Not Mentioned | RSV=True) = 0.7935142289874255
P(pH=Normal | RSV=True) = 0.1317008603573792
P(Phosphate=High | RSV=False) = 0.004564664129445002
P(Phosphate=Low | RSV=False) = 0.01117233650096897
P(Phosphate=Not Mentioned | RSV=False) = 0.9189801302855541
P(Phosphate=Normal | RSV=False) = 0.06528286908403184
P(Phosphate=High | RSV=True) = 0.01257445400397088
P(Phosphate=Low | RSV=True) = 0.12045003309066843
P(Phosphate=Not Mentioned | RSV=True) = 0.6492389146260754
P(Phosphate=Normal | RSV=True) = 0.21773659827928524
P(Potassium=High | RSV=False) = 0.00701627401993976
P(Potassium=Low | RSV=False) = 0.03580517873403535
P(Potassium=Not Mentioned | RSV=False) = 0.6150388755282635
P(Potassium=Normal | RSV=False) = 0.34213967171776133
P(Potassium=High | RSV=True) = 0.04963600264725347
P(Potassium=Low | RSV=True) = 0.029781601588352084
P(Potassium=Not Mentioned | RSV=True) = 0.39774983454665785
P(Potassium=Normal | RSV=True) = 0.5228325612177366
P(Sodium=High | RSV=False) = 4.319503140395526E-4
P(Sodium=Low | RSV=False) = 0.0041794111466529685
P(Sodium=Not Mentioned | RSV=False) = 0.9742230731513694
P(Sodium=Normal | RSV=False) = 0.021165565387938078
P(Sodium=High | RSV=True) = 0.003970880211780278
P(Sodium=Low | RSV=True) = 0.018530774321641297
P(Sodium=Not Mentioned | RSV=True) = 0.8107213765718068
P(Sodium=Normal | RSV=True) = 0.16677696889477167
P(Sodium=High | RSV=False) = 0.0029302575357818303
P(Sodium=Low | RSV=False) = 0.05708748745009223
P(Sodium=Not Mentioned | RSV=False) = 0.6176889490765602
P(Sodium=Normal | RSV=False) = 0.32229330593756567
P(Sodium=High | RSV=True) = 0.003970880211780278
P(Sodium=Low | RSV=True) = 0.04963600264725347
P(Sodium=Not Mentioned | RSV=True) = 0.4017207147584381
P(Sodium=Normal | RSV=True) = 0.5446724023825281
P(Specific gravity=High | RSV=False) = 0.006058978729365617
P(Specific gravity=Low | RSV=False) = 0.007378178337108034
P(Specific gravity=Not Mentioned | RSV=False) = 0.8604683742324126
P(Specific gravity=Normal | RSV=False) = 0.12609446870111374
P(Specific gravity=High | RSV=True) = 0.007941760423560556
P(Specific gravity=Low | RSV=True) = 0.0013236267372600927
P(Specific gravity=Not Mentioned | RSV=True) = 0.6783587028457975
P(Specific gravity=Normal | RSV=True) = 0.3123759099933819
P(Hemoglobin=High | RSV=False) = 9.339466249503841E-5
P(Hemoglobin=Low | RSV=False) = 0.0027901655420392722
P(Hemoglobin=Not Mentioned | RSV=False) = 0.9963459338298816
P(Hemoglobin=Normal | RSV=False) = 7.705059655840669E-4
P(Hemoglobin=High | RSV=True) = 0.0013236267372600927
P(Hemoglobin=Low | RSV=True) = 0.011250827266710787
P(Hemoglobin=Not Mentioned | RSV=True) = 0.9814692256783587
P(Hemoglobin=Normal | RSV=True) = 0.005956320317670417
P(Triacylglycerol lipase=High | RSV=False) = 0.006631021037147727
P(Triacylglycerol lipase=Low | RSV=False) = 0.019064185481799716
P(Triacylglycerol lipase=Not Mentioned | RSV=False) = 0.8982932125429032
P(Triacylglycerol lipase=Normal | RSV=False) = 0.07601158093814939
P(Triacylglycerol lipase=High | RSV=True) = 0.005956320317670417
P(Triacylglycerol lipase=Low | RSV=True) = 0.013236267372600927
P(Triacylglycerol lipase=Not Mentioned | RSV=True) = 0.9549966909331569
P(Triacylglycerol lipase=Normal | RSV=True) = 0.025810721376571807
P(Urea nitrogen=High | RSV=False) = 0.03524481075906512
P(Urea nitrogen=Low | RSV=False) = 0.026220551495482032
P(Urea nitrogen=Not Mentioned | RSV=False) = 0.6114898783534521
P(Urea nitrogen=Normal | RSV=False) = 0.32704475939200073
P(Urea nitrogen=High | RSV=True) = 0.045665122435473195
P(Urea nitrogen=Low | RSV=True) = 0.08934480476505625
P(Urea nitrogen=Not Mentioned | RSV=True) = 0.4123097286565189
P(Urea nitrogen=Normal | RSV=True) = 0.45268034414295166
P(Platelet mean volume=High | RSV=False) = 0.011417497490018445
P(Platelet mean volume=Low | RSV=False) = 0.010215041210394826
P(Platelet mean volume=Not Mentioned | RSV=False) = 0.5992785262322259
P(Platelet mean volume=Normal | RSV=False) = 0.3790889350673609
P(Platelet mean volume=High | RSV=True) = 0.01257445400397088
P(Platelet mean volume=Low | RSV=True) = 0.028457974851091992
P(Platelet mean volume=Not Mentioned | RSV=True) = 0.3990734612839179
P(Platelet mean volume=Normal | RSV=True) = 0.5598941098610192
P(Lactate=High | RSV=False) = 0.008895841602652409
P(Lactate=Low | RSV=False) = 3.619043171682738E-4
P(Lactate=Not Mentioned | RSV=False) = 0.9498353919073524
P(Lactate=Normal | RSV=False) = 0.040906862172826824
P(Lactate=High | RSV=True) = 0.02911978821972204
P(Lactate=Low | RSV=True) = 0.0013236267372600927
P(Lactate=Not Mentioned | RSV=True) = 0.8583719391131701
P(Lactate=Normal | RSV=True) = 0.11118464592984778
P(Anion gap=High | RSV=False) = 0.03654066170118378
P(Anion gap=Low | RSV=False) = 0.011989539797800555
P(Anion gap=Not Mentioned | RSV=False) = 0.613054238950244
P(Anion gap=Normal | RSV=False) = 0.3384155595507717
P(Anion gap=High | RSV=True) = 0.06882859033752482
P(Anion gap=Low | RSV=True) = 0.1469225678358703
P(Anion gap=Not Mentioned | RSV=True) = 0.414295168762409
P(Anion gap=Normal | RSV=True) = 0.3699536730641959
P(Creatinine=High | RSV=False) = 0.004401223470078685
P(Creatinine=Low | RSV=False) = 5.603679749702304E-4
P(Creatinine=Not Mentioned | RSV=False) = 0.9718415092577459
P(Creatinine=Normal | RSV=False) = 0.023196899297205163
P(Creatinine=High | RSV=True) = 0.004632693580410324
P(Creatinine=Low | RSV=True) = 6.618133686300463E-4
P(Creatinine=Not Mentioned | RSV=True) = 0.9920582395764395
P(Creatinine=Normal | RSV=True) = 0.0026472534745201853
P(Theophylline=High | RSV=False) = 1.1674332811879801E-5
P(Theophylline=Low | RSV=False) = 1.400919937425576E-4
P(Theophylline=Not Mentioned | RSV=False) = 0.9996847930140792
P(Theophylline=Normal | RSV=False) = 1.634406593663172E-4
P(Theophylline=High | RSV=True) = 6.618133686300463E-4
P(Theophylline=Low | RSV=True) = 0.001985440105890139
P(Theophylline=Not Mentioned | RSV=True) = 0.9880873593646592
P(Theophylline=Normal | RSV=True) = 0.009265387160820648
P(Vancomycin^trough=High | RSV=False) = 0.001412594270237456
P(Vancomycin^trough=Low | RSV=False) = 0.0019612879123958064
P(Vancomycin^trough=Not Mentioned | RSV=False) = 0.9905321160895655
P(Vancomycin^trough=Normal | RSV=False) = 0.006094001727801256
P(Vancomycin^trough=High | RSV=True) = 0.0026472534745201853
P(Vancomycin^trough=Low | RSV=True) = 0.022501654533421574
P(Vancomycin^trough=Not Mentioned | RSV=True) = 0.9179351422898743
P(Vancomycin^trough=Normal | RSV=True) = 0.056915949702183985
P(Hematocrit=High | RSV=False) = 0.01871395549744332
P(Hematocrit=Low | RSV=False) = 0.11306591328305587
P(Hematocrit=Not Mentioned | RSV=False) = 0.5900674776436526
P(Hematocrit=Normal | RSV=False) = 0.2781526535758481
P(Hematocrit=High | RSV=True) = 0.02183984116479153
P(Hematocrit=Low | RSV=True) = 0.1985440105890139
P(Hematocrit=Not Mentioned | RSV=True) = 0.3699536730641959
P(Hematocrit=Normal | RSV=True) = 0.40966247518199866
P(pH=High | RSV=False) = 0.0013892456046136962
P(pH=Low | RSV=False) = 1.1674332811879801E-5
P(pH=Not Mentioned | RSV=False) = 0.9603422914380443
P(pH=Normal | RSV=False) = 0.03825678862453011
P(pH=High | RSV=True) = 0.0013236267372600927
P(pH=Low | RSV=True) = 6.618133686300463E-4
P(pH=Not Mentioned | RSV=True) = 0.9953673064195897
P(pH=Normal | RSV=True) = 0.0026472534745201853
P(Hemoglobin=High | RSV=False) = 2.801839874851152E-4
P(Hemoglobin=Low | RSV=False) = 0.004331177473207406
P(Hemoglobin=Not Mentioned | RSV=False) = 0.9901235144411497
P(Hemoglobin=Normal | RSV=False) = 0.00526512409815779
P(Hemoglobin=High | RSV=True) = 6.618133686300463E-4
P(Hemoglobin=Low | RSV=True) = 0.011912640635340834
P(Hemoglobin=Not Mentioned | RSV=True) = 0.9735274652547982
P(Hemoglobin=Normal | RSV=True) = 0.013898080741230973
P(pH=High | RSV=False) = 0.004156062481029209
P(pH=Low | RSV=False) = 1.1674332811879801E-5
P(pH=Not Mentioned | RSV=False) = 0.832076396833921
P(pH=Normal | RSV=False) = 0.16375586635223796
P(pH=High | RSV=True) = 0.015221707478491065
P(pH=Low | RSV=True) = 6.618133686300463E-4
P(pH=Not Mentioned | RSV=True) = 0.6637988087359364
P(pH=Normal | RSV=True) = 0.3203176704169424
P(Leukocytes=High | RSV=False) = 0.024819631558056457
P(Leukocytes=Low | RSV=False) = 1.1674332811879801E-5
P(Leukocytes=Not Mentioned | RSV=False) = 0.9372154381377105
P(Leukocytes=Normal | RSV=False) = 0.03795325597142123
P(Leukocytes=High | RSV=True) = 0.021178027796161483
P(Leukocytes=Low | RSV=True) = 6.618133686300463E-4
P(Leukocytes=Not Mentioned | RSV=True) = 0.9258769027134348
P(Leukocytes=Normal | RSV=True) = 0.05228325612177366
P(Monocytes/100 leukocytes=High | RSV=False) = 0.023080155969086368
P(Monocytes/100 leukocytes=Low | RSV=False) = 0.00410936514978169
P(Monocytes/100 leukocytes=Not Mentioned | RSV=False) = 0.7746503537322842
P(Monocytes/100 leukocytes=Normal | RSV=False) = 0.19816012514884773
P(Monocytes/100 leukocytes=High | RSV=True) = 0.16743878226340173
P(Monocytes/100 leukocytes=Low | RSV=True) = 0.009927200529450696
P(Monocytes/100 leukocytes=Not Mentioned | RSV=True) = 0.5320979483785573
P(Monocytes/100 leukocytes=Normal | RSV=True) = 0.29053606882859034
P(Potassium=High | RSV=False) = 0.0024516098904947582
P(Potassium=Low | RSV=False) = 0.003689089168554017
P(Potassium=Not Mentioned | RSV=False) = 0.9760676177356464
P(Potassium=Normal | RSV=False) = 0.017791683205304817
P(Potassium=High | RSV=True) = 0.028457974851091992
P(Potassium=Low | RSV=True) = 0.027796161482461945
P(Potassium=Not Mentioned | RSV=True) = 0.8080741230972865
P(Potassium=Normal | RSV=True) = 0.1356717405691595
P(Coagulation tissue factor induced.INR=High | RSV=False) = 0.0325947372107684
P(Coagulation tissue factor induced.INR=Low | RSV=False) = 1.7511499217819703E-4
P(Coagulation tissue factor induced.INR=Not Mentioned | RSV=False) = 0.8524247589250274
P(Coagulation tissue factor induced.INR=Normal | RSV=False) = 0.11480538887202596
P(Coagulation tissue factor induced.INR=High | RSV=True) = 0.04698874917273329
P(Coagulation tissue factor induced.INR=Low | RSV=True) = 6.618133686300463E-4
P(Coagulation tissue factor induced.INR=Not Mentioned | RSV=True) = 0.8682991396426207
P(Coagulation tissue factor induced.INR=Normal | RSV=True) = 0.08405029781601589
P(Leukocytes=High | RSV=False) = 0.056702234467300196
