===== Class Prior Probabilities =====
P(HMPV=False) = 0.9972732508256643
P(HMPV=True) = 0.002726749174335649

===== Conditional Probabilities =====
P(AGE=Not Mentioned | HMPV=False) = 1.1784809380708267E-4
P(Oxyhemoglobin/Hemoglobin.total=High | HMPV=True) = 0.00425531914893617
P(Oxyhemoglobin/Hemoglobin.total=Low | HMPV=True) = 0.01702127659574468
P(Oxyhemoglobin/Hemoglobin.total=Not Mentioned | HMPV=True) = 0.9319148936170213
P(Oxyhemoglobin/Hemoglobin.total=Normal | HMPV=True) = 0.04680851063829787
P(Oxyhemoglobin/Hemoglobin.total=High | HMPV=False) = 1.1784948264077121E-4
P(Oxyhemoglobin/Hemoglobin.total=Low | HMPV=False) = 4.713979305630848E-5
P(Oxyhemoglobin/Hemoglobin.total=Not Mentioned | HMPV=False) = 0.9997878709312467
P(Oxyhemoglobin/Hemoglobin.total=Normal | HMPV=False) = 4.713979305630848E-5
P(Oxyhemoglobin/Hemoglobin.total=High | HMPV=True) = 0.00851063829787234
P(Oxyhemoglobin/Hemoglobin.total=Low | HMPV=True) = 0.00425531914893617
P(Oxyhemoglobin/Hemoglobin.total=Not Mentioned | HMPV=True) = 0.9829787234042553
P(Oxyhemoglobin/Hemoglobin.total=Normal | HMPV=True) = 0.00425531914893617
P(pH=High | HMPV=False) = 0.0015791830673863342
P(pH=Low | HMPV=False) = 0.0024630541871921183
P(pH=Not Mentioned | HMPV=False) = 0.9916444716807693
P(pH=Normal | HMPV=False) = 0.004313291064652226
P(pH=High | HMPV=True) = 0.02127659574468085
P(pH=Low | HMPV=True) = 0.0425531914893617
P(pH=Not Mentioned | HMPV=True) = 0.851063829787234
P(pH=Normal | HMPV=True) = 0.0851063829787234
P(pH=High | HMPV=False) = 0.005150022391401702
P(pH=Low | HMPV=False) = 0.00511466754660947
P(pH=Not Mentioned | HMPV=False) = 0.9739081245433333
P(pH=Normal | HMPV=False) = 0.015827185518655574
P(pH=High | HMPV=True) = 0.0425531914893617
P(pH=Low | HMPV=True) = 0.029787234042553193
P(pH=Not Mentioned | HMPV=True) = 0.7063829787234043
P(pH=Normal | HMPV=True) = 0.22127659574468084
P(Phosphate=High | HMPV=False) = 0.005008603012232776
P(Phosphate=Low | HMPV=False) = 0.011714238574492658
P(Phosphate=Not Mentioned | HMPV=False) = 0.9094680274353596
P(Phosphate=Normal | HMPV=False) = 0.07380913097791501
P(Phosphate=High | HMPV=True) = 0.01702127659574468
P(Phosphate=Low | HMPV=True) = 0.1702127659574468
P(Phosphate=Not Mentioned | HMPV=True) = 0.4978723404255319
P(Phosphate=Normal | HMPV=True) = 0.3148936170212766
P(Potassium=High | HMPV=False) = 0.006693850613995804
P(Potassium=Low | HMPV=False) = 0.03695759775614585
P(Potassium=Not Mentioned | HMPV=False) = 0.5979211351262168
P(Potassium=Normal | HMPV=False) = 0.35842741650364157
P(Potassium=High | HMPV=True) = 0.02553191489361702
P(Potassium=Low | HMPV=True) = 0.02127659574468085
P(Potassium=Not Mentioned | HMPV=True) = 0.1276595744680851
P(Potassium=Normal | HMPV=True) = 0.825531914893617
P(Protein=High | HMPV=False) = 0.03344568317345087
P(Protein=Low | HMPV=False) = 0.02907346736747826
P(Protein=Not Mentioned | HMPV=False) = 0.7424870954816508
P(Protein=Normal | HMPV=False) = 0.19499375397742003
P(Protein=High | HMPV=True) = 0.02553191489361702
P(Protein=Low | HMPV=True) = 0.08936170212765958
P(Protein=Not Mentioned | HMPV=True) = 0.4595744680851064
P(Protein=Normal | HMPV=True) = 0.425531914893617
P(Sodium=High | HMPV=False) = 4.2425813750677637E-4
P(Sodium=Low | HMPV=False) = 0.004490065288613383
P(Sodium=Not Mentioned | HMPV=False) = 0.9726117802342847
P(Sodium=Normal | HMPV=False) = 0.022473896339595067
P(Sodium=High | HMPV=True) = 0.00425531914893617
P(Sodium=Low | HMPV=True) = 0.0425531914893617
P(Sodium=Not Mentioned | HMPV=True) = 0.7617021276595745
P(Sodium=Normal | HMPV=True) = 0.19148936170212766
P(Sodium=High | HMPV=False) = 0.003429419944846442
P(Sodium=Low | HMPV=False) = 0.052525514412991726
P(Sodium=Not Mentioned | HMPV=False) = 0.6003841893134089
P(Sodium=Normal | HMPV=False) = 0.3436608763287529
P(Sodium=High | HMPV=True) = 0.00425531914893617
P(Sodium=Low | HMPV=True) = 0.09787234042553192
P(Sodium=Not Mentioned | HMPV=True) = 0.11063829787234042
P(Sodium=Normal | HMPV=True) = 0.7872340425531915
P(Specific gravity=High | HMPV=False) = 0.005385721356683244
P(Specific gravity=Low | HMPV=False) = 0.006847054941428807
P(Specific gravity=Not Mentioned | HMPV=False) = 0.8649798477384685
P(Specific gravity=Normal | HMPV=False) = 0.12278737596341951
P(Specific gravity=High | HMPV=True) = 0.01276595744680851
P(Specific gravity=Low | HMPV=True) = 0.00425531914893617
P(Specific gravity=Not Mentioned | HMPV=True) = 0.6680851063829787
P(Specific gravity=Normal | HMPV=True) = 0.3148936170212766
P(Thyrotropin=High | HMPV=False) = 0.005256086925778396
P(Thyrotropin=Low | HMPV=False) = 0.003040516652131897
P(Thyrotropin=Not Mentioned | HMPV=False) = 0.9453414099512103
P(Thyrotropin=Normal | HMPV=False) = 0.04636198647087939
P(Thyrotropin=High | HMPV=True) = 0.00425531914893617
P(Thyrotropin=Low | HMPV=True) = 0.01702127659574468
P(Thyrotropin=Not Mentioned | HMPV=True) = 0.9191489361702128
P(Thyrotropin=Normal | HMPV=True) = 0.059574468085106386
P(Basophils/100 leukocytes=High | HMPV=False) = 0.012350625780752822
P(Basophils/100 leukocytes=Low | HMPV=False) = 1.178494826407712E-5
P(Basophils/100 leukocytes=Not Mentioned | HMPV=False) = 0.9003464774789639
P(Basophils/100 leukocytes=Normal | HMPV=False) = 0.08729111179201923
P(Basophils/100 leukocytes=High | HMPV=True) = 0.01276595744680851
P(Basophils/100 leukocytes=Low | HMPV=True) = 0.00425531914893617
P(Basophils/100 leukocytes=Not Mentioned | HMPV=True) = 0.7531914893617021
P(Basophils/100 leukocytes=Normal | HMPV=True) = 0.2297872340425532
P(Hemoglobin=High | HMPV=False) = 1.0606453437669409E-4
P(Hemoglobin=Low | HMPV=False) = 0.0023923444976076554
P(Hemoglobin=Not Mentioned | HMPV=False) = 0.9969123435548118
P(Hemoglobin=Normal | HMPV=False) = 5.89247413203856E-4
P(Hemoglobin=High | HMPV=True) = 0.00425531914893617
P(Hemoglobin=Low | HMPV=True) = 0.03829787234042553
P(Hemoglobin=Not Mentioned | HMPV=True) = 0.9276595744680851
P(Hemoglobin=Normal | HMPV=True) = 0.029787234042553193
P(Triacylglycerol lipase=High | HMPV=False) = 0.0062106677351686426
P(Triacylglycerol lipase=Low | HMPV=False) = 0.021295401513187356
P(Triacylglycerol lipase=Not Mentioned | HMPV=False) = 0.896080326207368
P(Triacylglycerol lipase=Normal | HMPV=False) = 0.07641360454427605
P(Triacylglycerol lipase=High | HMPV=True) = 0.02553191489361702
P(Triacylglycerol lipase=Low | HMPV=True) = 0.04680851063829787
P(Triacylglycerol lipase=Not Mentioned | HMPV=True) = 0.8936170212765957
P(Triacylglycerol lipase=Normal | HMPV=True) = 0.03404255319148936
P(Urea nitrogen=High | HMPV=False) = 0.03887854432319042
P(Urea nitrogen=Low | HMPV=False) = 0.02603295071534636
P(Urea nitrogen=Not Mentioned | HMPV=False) = 0.5938081881820538
P(Urea nitrogen=Normal | HMPV=False) = 0.34128031677940934
P(Urea nitrogen=High | HMPV=True) = 0.09787234042553192
P(Urea nitrogen=Low | HMPV=True) = 0.08085106382978724
P(Urea nitrogen=Not Mentioned | HMPV=True) = 0.1148936170212766
P(Urea nitrogen=Normal | HMPV=True) = 0.7063829787234043
P(Urea nitrogen/Creatinine=High | HMPV=False) = 0.009899356541824781
P(Urea nitrogen/Creatinine=Low | HMPV=False) = 0.0016498927569707968
P(Urea nitrogen/Creatinine=Not Mentioned | HMPV=False) = 0.930775213896811
P(Urea nitrogen/Creatinine=Normal | HMPV=False) = 0.057675536804393426
P(Urea nitrogen/Creatinine=High | HMPV=True) = 0.01276595744680851
P(Urea nitrogen/Creatinine=Low | HMPV=True) = 0.00425531914893617
P(Urea nitrogen/Creatinine=Not Mentioned | HMPV=True) = 0.9446808510638298
P(Urea nitrogen/Creatinine=Normal | HMPV=True) = 0.03829787234042553
P(Platelet mean volume=High | HMPV=False) = 0.011101421264760648
P(Platelet mean volume=Low | HMPV=False) = 0.012173851556791666
P(Platelet mean volume=Not Mentioned | HMPV=False) = 0.5831192401065359
P(Platelet mean volume=Normal | HMPV=False) = 0.39360548707191173
P(Platelet mean volume=High | HMPV=True) = 0.01702127659574468
P(Platelet mean volume=Low | HMPV=True) = 0.0425531914893617
P(Platelet mean volume=Not Mentioned | HMPV=True) = 0.15319148936170213
P(Platelet mean volume=Normal | HMPV=True) = 0.7872340425531915
P(Lactate=High | HMPV=False) = 0.013104862469653759
P(Lactate=Low | HMPV=False) = 2.828387583378509E-4
P(Lactate=Not Mentioned | HMPV=False) = 0.9386593442854786
P(Lactate=Normal | HMPV=False) = 0.0479529544865298
P(Lactate=High | HMPV=True) = 0.09787234042553192
P(Lactate=Low | HMPV=True) = 0.00425531914893617
P(Lactate=Not Mentioned | HMPV=True) = 0.6553191489361702
P(Lactate=Normal | HMPV=True) = 0.2425531914893617
P(Anion gap=High | HMPV=False) = 0.038501425978739956
P(Anion gap=Low | HMPV=False) = 0.01883234732599524
P(Anion gap=Not Mentioned | HMPV=False) = 0.5974497371956538
P(Anion gap=Normal | HMPV=False) = 0.3452164894996111
P(Anion gap=High | HMPV=True) = 0.05106382978723404
P(Anion gap=Low | HMPV=True) = 0.14893617021276595
P(Anion gap=Not Mentioned | HMPV=True) = 0.14468085106382977
P(Anion gap=Normal | HMPV=True) = 0.6553191489361702
P(Creatinine=High | HMPV=False) = 0.005055742805289085
P(Creatinine=Low | HMPV=False) = 7.070968958446273E-4
P(Creatinine=Not Mentioned | HMPV=False) = 0.9692059301859665
P(Creatinine=Normal | HMPV=False) = 0.025031230112899806
P(Creatinine=High | HMPV=True) = 0.01276595744680851
P(Creatinine=Low | HMPV=True) = 0.00425531914893617
P(Creatinine=Not Mentioned | HMPV=True) = 0.9574468085106383
P(Creatinine=Normal | HMPV=True) = 0.02553191489361702
P(Phenytoin=High | HMPV=False) = 2.0034412048931105E-4
P(Phenytoin=Low | HMPV=False) = 9.074410163339383E-4
P(Phenytoin=Not Mentioned | HMPV=False) = 0.9982086878638603
P(Phenytoin=Normal | HMPV=False) = 6.83526999316473E-4
P(Phenytoin=High | HMPV=True) = 0.00425531914893617
P(Phenytoin=Low | HMPV=True) = 0.01276595744680851
P(Phenytoin=Not Mentioned | HMPV=True) = 0.9787234042553191
P(Phenytoin=Normal | HMPV=True) = 0.00425531914893617
P(Potassium=High | HMPV=False) = 1.0606453437669409E-4
P(Potassium=Low | HMPV=False) = 4.713979305630848E-5
P(Potassium=Not Mentioned | HMPV=False) = 0.9997407311381903
P(Potassium=Normal | HMPV=False) = 1.0606453437669409E-4
P(Potassium=High | HMPV=True) = 0.00425531914893617
P(Potassium=Low | HMPV=True) = 0.00425531914893617
P(Potassium=Not Mentioned | HMPV=True) = 0.9872340425531915
P(Potassium=Normal | HMPV=True) = 0.00425531914893617
P(Theophylline=High | HMPV=False) = 1.178494826407712E-5
P(Theophylline=Low | HMPV=False) = 9.427958611261696E-5
P(Theophylline=Not Mentioned | HMPV=False) = 0.9997643010347185
P(Theophylline=Normal | HMPV=False) = 1.2963443090484831E-4
P(Theophylline=High | HMPV=True) = 0.00851063829787234
P(Theophylline=Low | HMPV=True) = 0.00425531914893617
P(Theophylline=Not Mentioned | HMPV=True) = 0.9744680851063829
P(Theophylline=Normal | HMPV=True) = 0.01276595744680851
P(Vancomycin^trough=High | HMPV=False) = 0.0012492045159921748
P(Vancomycin^trough=Low | HMPV=False) = 0.001767742239611568
P(Vancomycin^trough=Not Mentioned | HMPV=False) = 0.9908077403540199
P(Vancomycin^trough=Normal | HMPV=False) = 0.006175312890376411
P(Vancomycin^trough=High | HMPV=True) = 0.02553191489361702
P(Vancomycin^trough=Low | HMPV=True) = 0.05106382978723404
P(Vancomycin^trough=Not Mentioned | HMPV=True) = 0.825531914893617
P(Vancomycin^trough=Normal | HMPV=True) = 0.09787234042553192
P(Anion gap=High | HMPV=False) = 0.0011313550333514036
P(Anion gap=Low | HMPV=False) = 2.356989652815424E-5
P(Anion gap=Not Mentioned | HMPV=False) = 0.9937775473165673
P(Anion gap=Normal | HMPV=False) = 0.005067527753553162
P(Anion gap=High | HMPV=True) = 0.00425531914893617
P(Anion gap=Low | HMPV=True) = 0.00425531914893617
P(Anion gap=Not Mentioned | HMPV=True) = 0.9872340425531915
P(Anion gap=Normal | HMPV=True) = 0.00425531914893617
P(Hematocrit=High | HMPV=False) = 0.018973766705164163
P(Hematocrit=Low | HMPV=False) = 0.12097249393075164
P(Hematocrit=Not Mentioned | HMPV=False) = 0.573349517995616
P(Hematocrit=Normal | HMPV=False) = 0.2867042213684682
P(Hematocrit=High | HMPV=True) = 0.03829787234042553
P(Hematocrit=Low | HMPV=True) = 0.24680851063829787
P(Hematocrit=Not Mentioned | HMPV=True) = 0.1148936170212766
P(Hematocrit=Normal | HMPV=True) = 0.6
P(pH=High | HMPV=False) = 0.001767742239611568
P(pH=Low | HMPV=False) = 1.178494826407712E-5
P(pH=Not Mentioned | HMPV=False) = 0.9488415395856412
P(pH=Normal | HMPV=False) = 0.04937893322648314
P(pH=High | HMPV=True) = 0.00425531914893617
P(pH=Low | HMPV=True) = 0.00425531914893617
P(pH=Not Mentioned | HMPV=True) = 0.9872340425531915
P(pH=Normal | HMPV=True) = 0.00425531914893617
P(Hemoglobin=High | HMPV=False) = 2.710538100737738E-4
P(Hemoglobin=Low | HMPV=False) = 0.004878968581327928
P(Hemoglobin=Not Mentioned | HMPV=False) = 0.9895231809932354
P(Hemoglobin=Normal | HMPV=False) = 0.005326796615362859
P(Hemoglobin=High | HMPV=True) = 0.00851063829787234
P(Hemoglobin=Low | HMPV=True) = 0.01276595744680851
P(Hemoglobin=Not Mentioned | HMPV=True) = 0.9531914893617022
P(Hemoglobin=Normal | HMPV=True) = 0.02553191489361702
P(pH=High | HMPV=False) = 0.00466683951257454
P(pH=Low | HMPV=False) = 1.178494826407712E-5
P(pH=Not Mentioned | HMPV=False) = 0.830226035307705
P(pH=Normal | HMPV=False) = 0.1650953402314564
P(pH=High | HMPV=True) = 0.02127659574468085
P(pH=Low | HMPV=True) = 0.00425531914893617
P(pH=Not Mentioned | HMPV=True) = 0.6085106382978723
P(pH=Normal | HMPV=True) = 0.3659574468085106
P(Leukocytes=High | HMPV=False) = 0.02275673509793292
P(Leukocytes=Low | HMPV=False) = 1.178494826407712E-5
P(Leukocytes=Not Mentioned | HMPV=False) = 0.9443043345039716
P(Leukocytes=Normal | HMPV=False) = 0.032927145449831476
P(Leukocytes=High | HMPV=True) = 0.059574468085106386
P(Leukocytes=Low | HMPV=True) = 0.00425531914893617
P(Leukocytes=Not Mentioned | HMPV=True) = 0.851063829787234
P(Leukocytes=Normal | HMPV=True) = 0.0851063829787234
P(Coagulation tissue factor induced=High | HMPV=False) = 0.03943243689160204
P(Coagulation tissue factor induced=Low | HMPV=False) = 4.713979305630848E-5
P(Coagulation tissue factor induced=Not Mentioned | HMPV=False) = 0.8321705517712777
P(Coagulation tissue factor induced=Normal | HMPV=False) = 0.1283498715440639
P(Coagulation tissue factor induced=High | HMPV=True) = 0.13191489361702127
P(Coagulation tissue factor induced=Low | HMPV=True) = 0.00425531914893617
P(Coagulation tissue factor induced=Not Mentioned | HMPV=True) = 0.625531914893617
P(Coagulation tissue factor induced=Normal | HMPV=True) = 0.23829787234042554
P(Monocytes/100 leukocytes=High | HMPV=False) = 0.024253423527470716
P(Monocytes/100 leukocytes=Low | HMPV=False) = 0.0044075706507648435
P(Monocytes/100 leukocytes=Not Mentioned | HMPV=False) = 0.7639828411153275
P(Monocytes/100 leukocytes=Normal | HMPV=False) = 0.20735616470643695
P(Monocytes/100 leukocytes=High | HMPV=True) = 0.14042553191489363
P(Monocytes/100 leukocytes=Low | HMPV=True) = 0.01702127659574468
P(Monocytes/100 leukocytes=Not Mentioned | HMPV=True) = 0.4297872340425532
P(Monocytes/100 leukocytes=Normal | HMPV=True) = 0.4127659574468085
P(Potassium=High | HMPV=False) = 0.0024512692389280413
P(Potassium=Low | HMPV=False) = 0.003535484479223136
P(Potassium=Not Mentioned | HMPV=False) = 0.9748391354561954
P(Potassium=Normal | HMPV=False) = 0.019174110825653474
P(Potassium=High | HMPV=True) = 0.03829787234042553
P(Potassium=Low | HMPV=True) = 0.03829787234042553
P(Potassium=Not Mentioned | HMPV=True) = 0.7787234042553192
P(Potassium=Normal | HMPV=True) = 0.14468085106382977
P(Urea nitrogen=High | HMPV=False) = 0.001991656256629033
P(Urea nitrogen=Low | HMPV=False) = 8.013764819572442E-4
P(Urea nitrogen=Not Mentioned | HMPV=False) = 0.9910080844745092
P(Urea nitrogen=Normal | HMPV=False) = 0.006198882786904565
P(Urea nitrogen=High | HMPV=True) = 0.00425531914893617
P(Urea nitrogen=Low | HMPV=True) = 0.00425531914893617
P(Urea nitrogen=Not Mentioned | HMPV=True) = 0.9787234042553191
P(Urea nitrogen=Normal | HMPV=True) = 0.01276595744680851
P(Coagulation tissue factor induced.INR=High | HMPV=False) = 0.03355174770782756
P(Coagulation tissue factor induced.INR=Low | HMPV=False) = 1.7677422396115682E-4
P(Coagulation tissue factor induced.INR=Not Mentioned | HMPV=False) = 0.8494237160298866
P(Coagulation tissue factor induced.INR=Normal | HMPV=False) = 0.11684776203832466
P(Coagulation tissue factor induced.INR=High | HMPV=True) = 0.13617021276595745
P(Coagulation tissue factor induced.INR=Low | HMPV=True) = 0.00425531914893617
P(Coagulation tissue factor induced.INR=Not Mentioned | HMPV=True) = 0.6723404255319149
P(Coagulation tissue factor induced.INR=Normal | HMPV=True) = 0.18723404255319148
P(Leukocytes=High | HMPV=False) = 0.05818228957974875
P(Leukocytes=Low | HMPV=False) = 0.014966884295377944
P(Leukocytes=Not Mentioned | HMPV=False) = 0.575187969924812
P(Leukocytes=Normal | HMPV=False) = 0.35166285620006127
P(Leukocytes=High | HMPV=True) = 0.0425531914893617
P(Leukocytes=Low | HMPV=True) = 0.07659574468085106
P(Leukocytes=Not Mentioned | HMPV=True) = 0.1148936170212766
P(Leukocytes=Normal | HMPV=True) = 0.7659574468085106
P(Alkaline phosphatase=High | HMPV=False) = 0.03324533905296156
P(Alkaline phosphatase=Low | HMPV=False) = 0.007389162561576354
P(Alkaline phosphatase=Not Mentioned | HMPV=False) = 0.7339783628349872
P(Alkaline phosphatase=Normal | HMPV=False) = 0.22538713555047493
P(Alkaline phosphatase=High | HMPV=True) = 0.05106382978723404
P(Alkaline phosphatase=Low | HMPV=True) = 0.05106382978723404
P(Alkaline phosphatase=Not Mentioned | HMPV=True) = 0.44680851063829785
P(Alkaline phosphatase=Normal | HMPV=True) = 0.451063829787234
P(Basophils=High | HMPV=False) = 0.0916397577014637
P(Basophils=Low | HMPV=False) = 1.7677422396115682E-4
P(Basophils=Not Mentioned | HMPV=False) = 0.8475381243076343
P(Basophils=Normal | HMPV=False) = 0.06064534376694086
P(Basophils=High | HMPV=True) = 0.10212765957446808
P(Basophils=Low | HMPV=True) = 0.00851063829787234
P(Basophils=Not Mentioned | HMPV=True) = 0.8127659574468085
P(Basophils=Normal | HMPV=True) = 0.07659574468085106
P(Eosinophils=High | HMPV=False) = 0.012374195677280977
P(Eosinophils=Low | HMPV=False) = 0.00380653828929691
P(Eosinophils=Not Mentioned | HMPV=False) = 0.7242204256723312
P(Eosinophils=Normal | HMPV=False) = 0.2595988403610908
P(Eosinophils=High | HMPV=True) = 0.00851063829787234
P(Eosinophils=Low | HMPV=True) = 0.13617021276595745
P(Eosinophils=Not Mentioned | HMPV=True) = 0.4085106382978723
P(Eosinophils=Normal | HMPV=True) = 0.44680851063829785
P(Eosinophils/100 leukocytes=High | HMPV=False) = 0.014153722865156622
P(Eosinophils/100 leukocytes=Low | HMPV=False) = 2.356989652815424E-5
P(Eosinophils/100 leukocytes=Not Mentioned | HMPV=False) = 0.7899804369858816
P(Eosinophils/100 leukocytes=Normal | HMPV=False) = 0.1958422702524336
P(Eosinophils/100 leukocytes=High | HMPV=True) = 0.02553191489361702
P(Eosinophils/100 leukocytes=Low | HMPV=True) = 0.00851063829787234
P(Eosinophils/100 leukocytes=Not Mentioned | HMPV=True) = 0.6510638297872341
P(Eosinophils/100 leukocytes=Normal | HMPV=True) = 0.3148936170212766
P(Hemoglobin=High | HMPV=False) = 0.013965163692931389
P(Hemoglobin=Low | HMPV=False) = 0.13420699083131024
P(Hemoglobin=Not Mentioned | HMPV=False) = 0.5775213896810993
P(Hemoglobin=Normal | HMPV=False) = 0.27430645579465907
P(Hemoglobin=High | HMPV=True) = 0.02127659574468085
P(Hemoglobin=Low | HMPV=True) = 0.26382978723404255
P(Hemoglobin=Not Mentioned | HMPV=True) = 0.1148936170212766
P(Hemoglobin=Normal | HMPV=True) = 0.6
P(Lymphocytes=High | HMPV=False) = 0.007990194923044288
P(Lymphocytes=Low | HMPV=False) = 0.04438211516251444
P(Lymphocytes=Not Mentioned | HMPV=False) = 0.6583425648761402
P(Lymphocytes=Normal | HMPV=False) = 0.28928512503830106
